datetime,count
2011/5/23 18:00,237
2011/5/23 19:00,237
2011/5/23 20:00,167
2011/5/23 21:00,143
2011/5/23 22:00,88
2011/5/23 23:00,180
2011/5/24 0:00,113
2011/5/24 1:00,113
2011/5/24 2:00,113
2011/5/24 3:00,132
2011/5/24 4:00,138
2011/5/24 5:00,132
2011/5/24 6:00,132
2011/5/24 7:00,179
2011/5/24 8:00,172
2011/5/24 9:00,267
2011/5/24 10:00,277
2011/5/24 11:00,326
2011/5/24 12:00,393
2011/5/24 13:00,312
2011/5/24 14:00,312
2011/5/24 15:00,276
2011/5/24 16:00,189
2011/5/24 17:00,277
2011/5/24 18:00,251
2011/5/24 19:00,177
2011/5/24 20:00,177
2011/5/24 21:00,160
2011/5/24 22:00,154
2011/5/24 23:00,232
2011/5/25 0:00,172
2011/5/25 1:00,170
2011/5/25 2:00,113
2011/5/25 3:00,80
2011/5/25 4:00,80
2011/5/25 5:00,126
2011/5/25 6:00,82
2011/5/25 7:00,202
2011/5/25 8:00,232
2011/5/25 9:00,213
2011/5/25 10:00,277
2011/5/25 11:00,326
2011/5/25 12:00,356
2011/5/25 13:00,356
2011/5/25 14:00,356
2011/5/25 15:00,315
2011/5/25 16:00,326
2011/5/25 17:00,326
2011/5/25 18:00,252
2011/5/25 19:00,277
2011/5/25 20:00,277
2011/5/25 21:00,189
2011/5/25 22:00,189
2011/5/25 23:00,224
2011/5/26 0:00,224
2011/5/26 1:00,224
2011/5/26 2:00,156
2011/5/26 3:00,138
2011/5/26 4:00,138
2011/5/26 5:00,176
2011/5/26 6:00,128
2011/5/26 7:00,124
2011/5/26 8:00,222
2011/5/26 9:00,248
2011/5/26 10:00,237
2011/5/26 11:00,260
2011/5/26 12:00,323
2011/5/26 13:00,342
2011/5/26 14:00,342
2011/5/26 15:00,317
2011/5/26 16:00,324
2011/5/26 17:00,302
2011/5/26 18:00,302
2011/5/26 19:00,312
2011/5/26 20:00,252
2011/5/26 21:00,274
2011/5/26 22:00,259
2011/5/26 23:00,259
2011/5/27 0:00,192
2011/5/27 1:00,267
2011/5/27 2:00,225
2011/5/27 3:00,208
2011/5/27 4:00,232
2011/5/27 5:00,268
2011/5/27 6:00,232
2011/5/27 7:00,224
2011/5/27 8:00,177
2011/5/27 9:00,259
2011/5/27 10:00,318
2011/5/27 11:00,297
2011/5/27 12:00,267
2011/5/27 13:00,272
2011/5/27 14:00,346
2011/5/27 15:00,322
2011/5/27 16:00,267
2011/5/27 17:00,272
2011/5/27 18:00,246
2011/5/27 19:00,173
2011/5/27 20:00,237
2011/5/27 21:00,160
2011/5/27 22:00,159
2011/5/27 23:00,145
2011/5/28 0:00,117
2011/5/28 1:00,117
2011/5/28 2:00,59
2011/5/28 3:00,103
2011/5/28 4:00,103
2011/5/28 5:00,103
2011/5/28 6:00,139
2011/5/28 7:00,129
2011/5/28 8:00,131
2011/5/28 9:00,192
2011/5/28 10:00,273
2011/5/28 11:00,273
2011/5/28 12:00,272
2011/5/28 13:00,293
2011/5/28 14:00,301
2011/5/28 15:00,397
2011/5/28 16:00,381
2011/5/28 17:00,397
2011/5/28 18:00,293
2011/5/28 19:00,273
2011/5/28 20:00,273
2011/5/28 21:00,194
2011/5/28 22:00,143
2011/5/28 23:00,132
2011/5/29 0:00,132
2011/5/29 1:00,100
2011/5/29 2:00,100
2011/5/29 3:00,100
2011/5/29 4:00,108
2011/5/29 5:00,52
2011/5/29 6:00,150
2011/5/29 7:00,150
2011/5/29 8:00,150
2011/5/29 9:00,97
2011/5/29 10:00,198
2011/5/29 11:00,198
2011/5/29 12:00,262
2011/5/29 13:00,264
2011/5/29 14:00,312
2011/5/29 15:00,312
2011/5/29 16:00,312
2011/5/29 17:00,312
2011/5/29 18:00,255
2011/5/29 19:00,255
2011/5/29 20:00,180
2011/5/29 21:00,155
2011/5/29 22:00,115
2011/5/29 23:00,115
2011/5/30 0:00,43
2011/5/30 1:00,43
2011/5/30 2:00,43
2011/5/30 3:00,43
2011/5/30 4:00,42
2011/5/30 5:00,85
2011/5/30 6:00,93
2011/5/30 7:00,93
2011/5/30 8:00,136
2011/5/30 9:00,319
2011/5/30 10:00,528
2011/5/30 11:00,491
2011/5/30 12:00,490
2011/5/30 13:00,439
2011/5/30 14:00,511
2011/5/30 15:00,511
2011/5/30 16:00,482
2011/5/30 17:00,483
2011/5/30 18:00,483
2011/5/30 19:00,159
2011/5/30 20:00,401
2011/5/30 21:00,418
2011/5/30 22:00,319
2011/5/30 23:00,117
2011/5/31 0:00,162
2011/5/31 1:00,94
2011/5/31 2:00,146
2011/5/31 3:00,144
2011/5/31 4:00,180
2011/5/31 5:00,180
2011/5/31 6:00,126
2011/5/31 7:00,260
2011/5/31 8:00,323
2011/5/31 9:00,431
2011/5/31 10:00,247
2011/5/31 11:00,298
2011/5/31 12:00,298
2011/5/31 13:00,193
2011/5/31 14:00,204
2011/5/31 15:00,204
2011/5/31 16:00,193
2011/5/31 17:00,329
2011/5/31 18:00,329
2011/5/31 19:00,304
2011/5/31 20:00,304
2011/5/31 21:00,345
2011/5/31 22:00,302
2011/5/31 23:00,176
2011/6/20 0:00,180
2011/6/20 1:00,143
2011/6/20 2:00,143
2011/6/20 3:00,159
2011/6/20 4:00,154
2011/6/20 5:00,172
2011/6/20 6:00,173
2011/6/20 7:00,130
2011/6/20 8:00,149
2011/6/20 9:00,198
2011/6/20 10:00,198
2011/6/20 11:00,198
2011/6/20 12:00,252
2011/6/20 13:00,268
2011/6/20 14:00,220
2011/6/20 15:00,220
2011/6/20 16:00,267
2011/6/20 17:00,338
2011/6/20 18:00,277
2011/6/20 19:00,208
2011/6/20 20:00,189
2011/6/20 21:00,224
2011/6/20 22:00,267
2011/6/20 23:00,157
2011/6/21 0:00,110
2011/6/21 1:00,146
2011/6/21 2:00,136
2011/6/21 3:00,136
2011/6/21 4:00,143
2011/6/21 5:00,143
2011/6/21 6:00,143
2011/6/21 7:00,80
2011/6/21 8:00,144
2011/6/21 9:00,144
2011/6/21 10:00,173
2011/6/21 11:00,129
2011/6/21 12:00,174
2011/6/21 13:00,252
2011/6/21 14:00,400
2011/6/21 15:00,319
2011/6/21 16:00,349
2011/6/21 17:00,291
2011/6/21 18:00,410
2011/6/21 19:00,268
2011/6/21 20:00,308
2011/6/21 21:00,219
2011/6/21 22:00,137
2011/6/21 23:00,174
2011/6/22 0:00,126
2011/6/22 1:00,126
2011/6/22 2:00,126
2011/6/22 3:00,126
2011/6/22 4:00,112
2011/6/22 5:00,92
2011/6/22 6:00,129
2011/6/22 7:00,137
2011/6/22 8:00,219
2011/6/22 9:00,169
2011/6/22 10:00,273
2011/6/22 11:00,273
2011/6/22 12:00,392
2011/6/22 13:00,293
2011/6/22 14:00,356
2011/6/22 15:00,293
2011/6/22 16:00,398
2011/6/22 17:00,419
2011/6/22 18:00,392
2011/6/22 19:00,288
2011/6/22 20:00,232
2011/6/22 21:00,204
2011/6/22 22:00,202
2011/6/22 23:00,202
2011/6/23 0:00,169
2011/6/23 1:00,219
2011/6/23 2:00,219
2011/6/23 3:00,239
2011/6/23 4:00,193
2011/6/23 5:00,219
2011/6/23 6:00,219
2011/6/23 7:00,239
2011/6/23 8:00,288
2011/6/23 9:00,288
2011/6/23 10:00,412
2011/6/23 11:00,444
2011/6/23 12:00,412
2011/6/23 13:00,390
2011/6/23 14:00,412
2011/6/23 15:00,220
2011/6/23 16:00,274
2011/6/23 17:00,215
2011/6/23 18:00,201
2011/6/23 19:00,201
2011/6/23 20:00,174
2011/6/23 21:00,174
2011/6/23 22:00,218
2011/6/23 23:00,174
2011/6/24 0:00,89
2011/6/24 1:00,129
2011/6/24 2:00,129
2011/6/24 3:00,129
2011/6/24 4:00,129
2011/6/24 5:00,92
2011/6/24 6:00,129
2011/6/24 7:00,187
2011/6/24 8:00,174
2011/6/24 9:00,280
2011/6/24 10:00,331
2011/6/24 11:00,408
2011/6/24 12:00,361
2011/6/24 13:00,412
2011/6/24 14:00,347
2011/6/24 15:00,357
2011/6/24 16:00,319
2011/6/24 17:00,372
2011/6/24 18:00,372
2011/6/24 19:00,381
2011/6/24 20:00,347
2011/6/24 21:00,317
2011/6/24 22:00,317
2011/6/24 23:00,253
2011/6/25 0:00,342
2011/6/25 1:00,307
2011/6/25 2:00,293
2011/6/25 3:00,258
2011/6/25 4:00,258
2011/6/25 5:00,192
2011/6/25 6:00,258
2011/6/25 7:00,258
2011/6/25 8:00,371
2011/6/25 9:00,429
2011/6/25 10:00,429
2011/6/25 11:00,515
2011/6/25 12:00,498
2011/6/25 13:00,498
2011/6/25 14:00,440
2011/6/25 15:00,440
2011/6/25 16:00,516
2011/6/25 17:00,515
2011/6/25 18:00,429
2011/6/25 19:00,403
2011/6/25 20:00,371
2011/6/25 21:00,293
2011/6/25 22:00,342
2011/6/25 23:00,293
2011/6/26 0:00,276
2011/6/26 1:00,276
2011/6/26 2:00,217
2011/6/26 3:00,228
2011/6/26 4:00,228
2011/6/26 5:00,228
2011/6/26 6:00,228
2011/6/26 7:00,192
2011/6/26 8:00,197
2011/6/26 9:00,274
2011/6/26 10:00,403
2011/6/26 11:00,429
2011/6/26 12:00,498
2011/6/26 13:00,498
2011/6/26 14:00,498
2011/6/26 15:00,498
2011/6/26 16:00,515
2011/6/26 17:00,452
2011/6/26 18:00,382
2011/6/26 19:00,362
2011/6/26 20:00,338
2011/6/26 21:00,298
2011/6/26 22:00,337
2011/6/26 23:00,313
2011/6/27 0:00,199
2011/6/27 1:00,163
2011/6/27 2:00,146
2011/6/27 3:00,146
2011/6/27 4:00,165
2011/6/27 5:00,161
2011/6/27 6:00,163
2011/6/27 7:00,210
2011/6/27 8:00,113
2011/6/27 9:00,231
2011/6/27 10:00,231
2011/6/27 11:00,222
2011/6/27 12:00,231
2011/6/27 13:00,192
2011/6/27 14:00,192
2011/6/27 15:00,287
2011/6/27 16:00,324
2011/6/27 17:00,324
2011/6/27 18:00,294
2011/6/27 19:00,252
2011/6/27 20:00,219
2011/6/27 21:00,219
2011/6/27 22:00,138
2011/6/27 23:00,138
2011/6/28 0:00,181
2011/6/28 1:00,113
2011/6/28 2:00,161
2011/6/28 3:00,161
2011/6/28 4:00,113
2011/6/28 5:00,126
2011/6/28 6:00,129
2011/6/28 7:00,93
2011/6/28 8:00,137
2011/6/28 9:00,273
2011/6/28 10:00,355
2011/6/28 11:00,301
2011/6/28 12:00,270
2011/6/28 13:00,263
2011/6/28 14:00,253
2011/6/28 15:00,305
2011/6/28 16:00,317
2011/6/28 17:00,276
2011/6/28 18:00,396
2011/6/28 19:00,224
2011/6/28 20:00,280
2011/6/28 21:00,252
2011/6/28 22:00,189
2011/6/28 23:00,189
2011/6/29 0:00,148
2011/6/29 1:00,89
2011/6/29 2:00,129
2011/6/29 3:00,187
2011/6/29 4:00,129
2011/6/29 5:00,112
2011/6/29 6:00,135
2011/6/29 7:00,288
2011/6/29 8:00,317
2011/6/29 9:00,347
2011/6/29 10:00,398
2011/6/29 11:00,367
2011/6/29 12:00,367
2011/6/29 13:00,359
2011/6/29 14:00,359
2011/6/29 15:00,351
2011/6/29 16:00,351
2011/6/29 17:00,394
2011/6/29 18:00,345
2011/6/29 19:00,367
2011/6/29 20:00,344
2011/6/29 21:00,413
2011/6/29 22:00,386
2011/6/29 23:00,260
2011/6/30 0:00,252
2011/6/30 1:00,229
2011/6/30 2:00,185
2011/6/30 3:00,252
2011/6/30 4:00,238
2011/6/30 5:00,238
2011/6/30 6:00,253
2011/6/30 7:00,226
2011/6/30 8:00,260
2011/6/30 9:00,386
2011/6/30 10:00,403
2011/6/30 11:00,344
2011/6/30 12:00,367
2011/6/30 13:00,301
2011/6/30 14:00,351
2011/6/30 15:00,283
2011/6/30 16:00,345
2011/6/30 17:00,336
2011/6/30 18:00,349
2011/6/30 19:00,299
2011/6/30 20:00,299
2011/6/30 21:00,417
2011/6/30 22:00,386
2011/6/30 23:00,252
2011/7/20 0:00,98
2011/7/20 1:00,98
2011/7/20 2:00,98
2011/7/20 3:00,98
2011/7/20 4:00,93
2011/7/20 5:00,93
2011/7/20 6:00,104
2011/7/20 7:00,139
2011/7/20 8:00,232
2011/7/20 9:00,273
2011/7/20 10:00,355
2011/7/20 11:00,295
2011/7/20 12:00,332
2011/7/20 13:00,200
2011/7/20 14:00,279
2011/7/20 15:00,246
2011/7/20 16:00,200
2011/7/20 17:00,266
2011/7/20 18:00,266
2011/7/20 19:00,184
2011/7/20 20:00,226
2011/7/20 21:00,308
2011/7/20 22:00,287
2011/7/20 23:00,347
2011/7/21 0:00,403
2011/7/21 1:00,321
2011/7/21 2:00,321
2011/7/21 3:00,252
2011/7/21 4:00,197
2011/7/21 5:00,197
2011/7/21 6:00,197
2011/7/21 7:00,321
2011/7/21 8:00,379
2011/7/21 9:00,302
2011/7/21 10:00,320
2011/7/21 11:00,347
2011/7/21 12:00,170
2011/7/21 13:00,170
2011/7/21 14:00,180
2011/7/21 15:00,203
2011/7/21 16:00,214
2011/7/21 17:00,210
2011/7/21 18:00,180
2011/7/21 19:00,173
2011/7/21 20:00,191
2011/7/21 21:00,187
2011/7/21 22:00,213
2011/7/21 23:00,250
2011/7/22 0:00,256
2011/7/22 1:00,295
2011/7/22 2:00,242
2011/7/22 3:00,240
2011/7/22 4:00,347
2011/7/22 5:00,204
2011/7/22 6:00,347
2011/7/22 7:00,372
2011/7/22 8:00,322
2011/7/22 9:00,227
2011/7/22 10:00,203
2011/7/22 11:00,180
2011/7/22 12:00,182
2011/7/22 13:00,195
2011/7/22 14:00,182
2011/7/22 15:00,195
2011/7/22 16:00,421
2011/7/22 17:00,223
2011/7/22 18:00,270
2011/7/22 19:00,412
2011/7/22 20:00,200
2011/7/22 21:00,332
2011/7/22 22:00,313
2011/7/22 23:00,295
2011/7/23 0:00,268
2011/7/23 1:00,361
2011/7/23 2:00,361
2011/7/23 3:00,225
2011/7/23 4:00,297
2011/7/23 5:00,386
2011/7/23 6:00,303
2011/7/23 7:00,303
2011/7/23 8:00,357
2011/7/23 9:00,357
2011/7/23 10:00,444
2011/7/23 11:00,425
2011/7/23 12:00,334
2011/7/23 13:00,345
2011/7/23 14:00,312
2011/7/23 15:00,345
2011/7/23 16:00,345
2011/7/23 17:00,345
2011/7/23 18:00,332
2011/7/23 19:00,411
2011/7/23 20:00,332
2011/7/23 21:00,332
2011/7/23 22:00,324
2011/7/23 23:00,324
2011/7/24 0:00,324
2011/7/24 1:00,225
2011/7/24 2:00,257
2011/7/24 3:00,257
2011/7/24 4:00,225
2011/7/24 5:00,225
2011/7/24 6:00,325
2011/7/24 7:00,324
2011/7/24 8:00,268
2011/7/24 9:00,268
2011/7/24 10:00,314
2011/7/24 11:00,372
2011/7/24 12:00,284
2011/7/24 13:00,413
2011/7/24 14:00,314
2011/7/24 15:00,347
2011/7/24 16:00,347
2011/7/24 17:00,377
2011/7/24 18:00,421
2011/7/24 19:00,413
2011/7/24 20:00,357
2011/7/24 21:00,257
2011/7/24 22:00,225
2011/7/24 23:00,348
2011/7/25 0:00,410
2011/7/25 1:00,403
2011/7/25 2:00,252
2011/7/25 3:00,204
2011/7/25 4:00,165
2011/7/25 5:00,165
2011/7/25 6:00,197
2011/7/25 7:00,252
2011/7/25 8:00,403
2011/7/25 9:00,308
2011/7/25 10:00,332
2011/7/25 11:00,353
2011/7/25 12:00,353
2011/7/25 13:00,268
2011/7/25 14:00,202
2011/7/25 15:00,98
2011/7/25 16:00,98
2011/7/25 17:00,219
2011/7/25 18:00,232
2011/7/25 19:00,273
2011/7/25 20:00,219
2011/7/25 21:00,98
2011/7/25 22:00,98
2011/7/25 23:00,98
2011/7/26 0:00,137
2011/7/26 1:00,137
2011/7/26 2:00,62
2011/7/26 3:00,62
2011/7/26 4:00,66
2011/7/26 5:00,101
2011/7/26 6:00,93
2011/7/26 7:00,191
2011/7/26 8:00,324
2011/7/26 9:00,459
2011/7/26 10:00,359
2011/7/26 11:00,351
2011/7/26 12:00,295
2011/7/26 13:00,340
2011/7/26 14:00,270
2011/7/26 15:00,263
2011/7/26 16:00,378
2011/7/26 17:00,378
2011/7/26 18:00,264
2011/7/26 19:00,288
2011/7/26 20:00,288
2011/7/26 21:00,314
2011/7/26 22:00,315
2011/7/26 23:00,282
2011/7/27 0:00,209
2011/7/27 1:00,314
2011/7/27 2:00,288
2011/7/27 3:00,216
2011/7/27 4:00,320
2011/7/27 5:00,288
2011/7/27 6:00,288
2011/7/27 7:00,347
2011/7/27 8:00,398
2011/7/27 9:00,367
2011/7/27 10:00,305
2011/7/27 11:00,359
2011/7/27 12:00,351
2011/7/27 13:00,301
2011/7/27 14:00,295
2011/7/27 15:00,304
2011/7/27 16:00,299
2011/7/27 17:00,380
2011/7/27 18:00,346
2011/7/27 19:00,345
2011/7/27 20:00,374
2011/7/27 21:00,321
2011/7/27 22:00,347
2011/7/27 23:00,345
2011/7/28 0:00,306
2011/7/28 1:00,320
2011/7/28 2:00,268
2011/7/28 3:00,268
2011/7/28 4:00,242
2011/7/28 5:00,219
2011/7/28 6:00,189
2011/7/28 7:00,201
2011/7/28 8:00,252
2011/7/28 9:00,319
2011/7/28 10:00,397
2011/7/28 11:00,200
2011/7/28 12:00,328
2011/7/28 13:00,317
2011/7/28 14:00,313
2011/7/28 15:00,246
2011/7/28 16:00,317
2011/7/28 17:00,328
2011/7/28 18:00,200
2011/7/28 19:00,332
2011/7/28 20:00,295
2011/7/28 21:00,291
2011/7/28 22:00,355
2011/7/28 23:00,347
2011/7/29 0:00,204
2011/7/29 1:00,204
2011/7/29 2:00,204
2011/7/29 3:00,204
2011/7/29 4:00,165
2011/7/29 5:00,165
2011/7/29 6:00,197
2011/7/29 7:00,252
2011/7/29 8:00,389
2011/7/29 9:00,317
2011/7/29 10:00,240
2011/7/29 11:00,269
2011/7/29 12:00,209
2011/7/29 13:00,240
2011/7/29 14:00,191
2011/7/29 15:00,191
2011/7/29 16:00,191
2011/7/29 17:00,191
2011/7/29 18:00,241
2011/7/29 19:00,240
2011/7/29 20:00,305
2011/7/29 21:00,301
2011/7/29 22:00,355
2011/7/29 23:00,244
2011/7/30 0:00,336
2011/7/30 1:00,336
2011/7/30 2:00,336
2011/7/30 3:00,290
2011/7/30 4:00,215
2011/7/30 5:00,211
2011/7/30 6:00,211
2011/7/30 7:00,297
2011/7/30 8:00,263
2011/7/30 9:00,383
2011/7/30 10:00,416
2011/7/30 11:00,433
2011/7/30 12:00,453
2011/7/30 13:00,438
2011/7/30 14:00,408
2011/7/30 15:00,465
2011/7/30 16:00,392
2011/7/30 17:00,408
2011/7/30 18:00,394
2011/7/30 19:00,440
2011/7/30 20:00,379
2011/7/30 21:00,376
2011/7/30 22:00,270
2011/7/30 23:00,336
2011/7/31 0:00,336
2011/7/31 1:00,290
2011/7/31 2:00,262
2011/7/31 3:00,262
2011/7/31 4:00,211
2011/7/31 5:00,212
2011/7/31 6:00,269
2011/7/31 7:00,269
2011/7/31 8:00,336
2011/7/31 9:00,376
2011/7/31 10:00,433
2011/7/31 11:00,386
2011/7/31 12:00,355
2011/7/31 13:00,352
2011/7/31 14:00,352
2011/7/31 15:00,368
2011/7/31 16:00,346
2011/7/31 17:00,336
2011/7/31 18:00,444
2011/7/31 19:00,390
2011/7/31 20:00,390
2011/7/31 21:00,263
2011/7/31 22:00,269
2011/7/31 23:00,262
2011/8/20 0:00,60
2011/8/20 1:00,65
2011/8/20 2:00,77
2011/8/20 3:00,77
2011/8/20 4:00,117
2011/8/20 5:00,78
2011/8/20 6:00,137
2011/8/20 7:00,65
2011/8/20 8:00,154
2011/8/20 9:00,227
2011/8/20 10:00,264
2011/8/20 11:00,229
2011/8/20 12:00,269
2011/8/20 13:00,336
2011/8/20 14:00,376
2011/8/20 15:00,411
2011/8/20 16:00,355
2011/8/20 17:00,376
2011/8/20 18:00,289
2011/8/20 19:00,290
2011/8/20 20:00,290
2011/8/20 21:00,211
2011/8/20 22:00,220
2011/8/20 23:00,169
2011/8/21 0:00,169
2011/8/21 1:00,109
2011/8/21 2:00,109
2011/8/21 3:00,95
2011/8/21 4:00,106
2011/8/21 5:00,64
2011/8/21 6:00,64
2011/8/21 7:00,106
2011/8/21 8:00,148
2011/8/21 9:00,204
2011/8/21 10:00,204
2011/8/21 11:00,257
2011/8/21 12:00,332
2011/8/21 13:00,324
2011/8/21 14:00,257
2011/8/21 15:00,105
2011/8/21 16:00,171
2011/8/21 17:00,171
2011/8/21 18:00,171
2011/8/21 19:00,211
2011/8/21 20:00,148
2011/8/21 21:00,148
2011/8/21 22:00,212
2011/8/21 23:00,169
2011/8/22 0:00,89
2011/8/22 1:00,89
2011/8/22 2:00,242
2011/8/22 3:00,263
2011/8/22 4:00,178
2011/8/22 5:00,172
2011/8/22 6:00,189
2011/8/22 7:00,189
2011/8/22 8:00,189
2011/8/22 9:00,239
2011/8/22 10:00,317
2011/8/22 11:00,438
2011/8/22 12:00,352
2011/8/22 13:00,326
2011/8/22 14:00,326
2011/8/22 15:00,326
2011/8/22 16:00,326
2011/8/22 17:00,328
2011/8/22 18:00,367
2011/8/22 19:00,410
2011/8/22 20:00,432
2011/8/22 21:00,440
2011/8/22 22:00,440
2011/8/22 23:00,306
2011/8/23 0:00,334
2011/8/23 1:00,253
2011/8/23 2:00,200
2011/8/23 3:00,200
2011/8/23 4:00,171
2011/8/23 5:00,171
2011/8/23 6:00,190
2011/8/23 7:00,251
2011/8/23 8:00,204
2011/8/23 9:00,289
2011/8/23 10:00,430
2011/8/23 11:00,463
2011/8/23 12:00,410
2011/8/23 13:00,404
2011/8/23 14:00,404
2011/8/23 15:00,438
2011/8/23 16:00,452
2011/8/23 17:00,438
2011/8/23 18:00,438
2011/8/23 19:00,252
2011/8/23 20:00,229
2011/8/23 21:00,185
2011/8/23 22:00,185
2011/8/23 23:00,226
2011/8/24 0:00,185
2011/8/24 1:00,252
2011/8/24 2:00,188
2011/8/24 3:00,188
2011/8/24 4:00,146
2011/8/24 5:00,146
2011/8/24 6:00,146
2011/8/24 7:00,253
2011/8/24 8:00,166
2011/8/24 9:00,173
2011/8/24 10:00,231
2011/8/24 11:00,268
2011/8/24 12:00,324
2011/8/24 13:00,355
2011/8/24 14:00,355
2011/8/24 15:00,355
2011/8/24 16:00,288
2011/8/24 17:00,288
2011/8/24 18:00,324
2011/8/24 19:00,324
2011/8/24 20:00,216
2011/8/24 21:00,242
2011/8/24 22:00,219
2011/8/24 23:00,138
2011/8/25 0:00,116
2011/8/25 1:00,138
2011/8/25 2:00,138
2011/8/25 3:00,113
2011/8/25 4:00,126
2011/8/25 5:00,129
2011/8/25 6:00,129
2011/8/25 7:00,148
2011/8/25 8:00,218
2011/8/25 9:00,215
2011/8/25 10:00,261
2011/8/25 11:00,231
2011/8/25 12:00,231
2011/8/25 13:00,137
2011/8/25 14:00,239
2011/8/25 15:00,288
2011/8/25 16:00,165
2011/8/25 17:00,165
2011/8/25 18:00,197
2011/8/25 19:00,181
2011/8/25 20:00,108
2011/8/25 21:00,108
2011/8/25 22:00,105
2011/8/25 23:00,105
2011/8/26 0:00,105
2011/8/26 1:00,105
2011/8/26 2:00,90
2011/8/26 3:00,94
2011/8/26 4:00,90
2011/8/26 5:00,144
2011/8/26 6:00,90
2011/8/26 7:00,112
2011/8/26 8:00,129
2011/8/26 9:00,174
2011/8/26 10:00,252
2011/8/26 11:00,390
2011/8/26 12:00,412
2011/8/26 13:00,351
2011/8/26 14:00,349
2011/8/26 15:00,392
2011/8/26 16:00,312
2011/8/26 17:00,232
2011/8/26 18:00,268
2011/8/26 19:00,169
2011/8/26 20:00,169
2011/8/26 21:00,169
2011/8/26 22:00,169
2011/8/26 23:00,98
2011/8/27 0:00,105
2011/8/27 1:00,105
2011/8/27 2:00,105
2011/8/27 3:00,153
2011/8/27 4:00,153
2011/8/27 5:00,153
2011/8/27 6:00,153
2011/8/27 7:00,153
2011/8/27 8:00,153
2011/8/27 9:00,153
2011/8/27 10:00,212
2011/8/27 11:00,111
2011/8/27 12:00,146
2011/8/27 13:00,146
2011/8/27 14:00,98
2011/8/27 15:00,98
2011/8/27 16:00,98
2011/8/27 17:00,98
2011/8/28 7:00,112
2011/8/28 8:00,112
2011/8/28 9:00,124
2011/8/28 10:00,245
2011/8/28 11:00,243
2011/8/28 12:00,340
2011/8/28 13:00,458
2011/8/28 14:00,436
2011/8/28 15:00,436
2011/8/28 16:00,509
2011/8/28 17:00,564
2011/8/28 18:00,515
2011/8/28 19:00,403
2011/8/28 20:00,429
2011/8/28 21:00,208
2011/8/28 22:00,140
2011/8/28 23:00,94
2011/8/29 0:00,135
2011/8/29 1:00,168
2011/8/29 2:00,168
2011/8/29 3:00,168
2011/8/29 4:00,181
2011/8/29 5:00,146
2011/8/29 6:00,146
2011/8/29 7:00,252
2011/8/29 8:00,185
2011/8/29 9:00,199
2011/8/29 10:00,262
2011/8/29 11:00,262
2011/8/29 12:00,278
2011/8/29 13:00,372
2011/8/29 14:00,386
2011/8/29 15:00,386
2011/8/29 16:00,403
2011/8/29 17:00,243
2011/8/29 18:00,262
2011/8/29 19:00,262
2011/8/29 20:00,229
2011/8/29 21:00,229
2011/8/29 22:00,185
2011/8/29 23:00,252
2011/8/30 0:00,146
2011/8/30 1:00,181
2011/8/30 2:00,144
2011/8/30 3:00,144
2011/8/30 4:00,146
2011/8/30 5:00,146
2011/8/30 6:00,144
2011/8/30 7:00,181
2011/8/30 8:00,185
2011/8/30 9:00,252
2011/8/30 10:00,410
2011/8/30 11:00,417
2011/8/30 12:00,417
2011/8/30 13:00,352
2011/8/30 14:00,299
2011/8/30 15:00,352
2011/8/30 16:00,344
2011/8/30 17:00,403
2011/8/30 18:00,325
2011/8/30 19:00,252
2011/8/30 20:00,252
2011/8/30 21:00,227
2011/8/30 22:00,226
2011/8/30 23:00,226
2011/8/31 0:00,168
2011/8/31 1:00,168
2011/8/31 2:00,146
2011/8/31 3:00,121
2011/8/31 4:00,146
2011/8/31 5:00,108
2011/8/31 6:00,141
2011/8/31 7:00,120
2011/8/31 8:00,166
2011/8/31 9:00,173
2011/8/31 10:00,325
2011/8/31 11:00,403
2011/8/31 12:00,390
2011/8/31 13:00,344
2011/8/31 14:00,381
2011/8/31 15:00,381
2011/8/31 16:00,398
2011/8/31 17:00,347
2011/8/31 18:00,306
2011/8/31 19:00,270
2011/8/31 20:00,235
2011/8/31 21:00,189
2011/8/31 22:00,173
2011/8/31 23:00,120
2011/9/20 0:00,181
2011/9/20 1:00,132
2011/9/20 2:00,132
2011/9/20 3:00,145
2011/9/20 4:00,94
2011/9/20 5:00,132
2011/9/20 6:00,132
2011/9/20 7:00,132
2011/9/20 8:00,56
2011/9/20 9:00,56
2011/9/20 10:00,106
2011/9/20 11:00,106
2011/9/20 12:00,85
2011/9/20 13:00,85
2011/9/20 14:00,150
2011/9/20 15:00,163
2011/9/20 16:00,165
2011/9/20 17:00,112
2011/9/20 18:00,112
2011/9/20 19:00,100
2011/9/20 20:00,45
2011/9/20 21:00,45
2011/9/20 22:00,45
2011/9/20 23:00,45
2011/9/21 0:00,52
2011/9/21 1:00,52
2011/9/21 2:00,52
2011/9/21 3:00,86
2011/9/21 4:00,86
2011/9/21 5:00,86
2011/9/21 6:00,86
2011/9/21 7:00,86
2011/9/21 8:00,86
2011/9/21 9:00,85
2011/9/21 10:00,143
2011/9/21 11:00,161
2011/9/21 12:00,167
2011/9/21 13:00,161
2011/9/21 14:00,161
2011/9/21 15:00,161
2011/9/21 16:00,161
2011/9/21 17:00,184
2011/9/21 18:00,143
2011/9/21 19:00,63
2011/9/21 20:00,63
2011/9/21 21:00,97
2011/9/21 22:00,85
2011/9/21 23:00,40
2011/9/22 0:00,40
2011/9/22 1:00,80
2011/9/22 2:00,80
