,year,month,day,time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2896,2011,7,9,14,3,0,0,1,0.836734693877551,0.8135138158630719,0.36,0.15786998942047728,158,215,373
2897,2011,7,9,15,3,0,0,1,0.836734693877551,0.7966215460342321,0.34,0.10532502644880687,182,220,402
2898,2011,7,9,16,3,0,0,1,0.8163265306122448,0.7966215460342321,0.38,0.0,171,245,416
2899,2011,7,9,17,3,0,0,1,0.836734693877551,0.7966215460342321,0.32,0.0,160,241,401
2900,2011,7,9,18,3,0,0,1,0.8163265306122448,0.7966215460342321,0.36,0.12284001410603033,132,246,378
2901,2011,7,9,19,3,0,0,1,0.7551020408163265,0.7627251370399374,0.55,0.19301751498765723,128,178,306
2902,2011,7,9,20,3,0,0,1,0.7551020408163265,0.7796174068687772,0.58,0.2631950158692841,129,185,314
2903,2011,7,9,21,3,0,0,1,0.7346938775510204,0.7457209978744828,0.58,0.19301751498765723,83,155,238
2904,2011,7,9,22,3,0,0,1,0.7142857142857143,0.7457209978744828,0.62,0.19301751498765723,60,154,214
2905,2011,7,9,23,3,0,0,1,0.7142857142857143,0.7288287280456427,0.58,0.22804749030210414,47,93,140
2906,2011,7,10,0,3,0,0,1,0.6938775510204082,0.711824588880188,0.61,0.19301751498765723,42,112,154
2907,2011,7,10,1,3,0,0,1,0.6938775510204082,0.711824588880188,0.61,0.15786998942047728,19,94,113
2908,2011,7,10,2,3,0,0,1,0.673469387755102,0.694932319051348,0.69,0.10532502644880687,28,68,96
2909,2011,7,10,3,3,0,0,1,0.6530612244897959,0.6779281798858932,0.74,0.10532502644880687,6,19,25
2910,2011,7,10,4,3,0,0,1,0.6530612244897959,0.6779281798858932,0.69,0.10532502644880687,0,5,5
2911,2011,7,10,5,3,0,0,1,0.6530612244897959,0.6779281798858932,0.74,0.0,7,10,17
2912,2011,7,10,6,3,0,0,1,0.6326530612244897,0.6440317708915986,0.78,0.10532502644880687,8,17,25
2913,2011,7,10,7,3,0,0,1,0.6938775510204082,0.711824588880188,0.7,0.10532502644880687,27,38,65
2914,2011,7,10,8,3,0,0,1,0.7142857142857143,0.7457209978744828,0.66,0.0,27,65,92
2915,2011,7,10,9,3,0,0,1,0.7346938775510204,0.7627251370399374,0.66,0.10532502644880687,62,107,169
2916,2011,7,10,10,3,0,0,1,0.7551020408163265,0.7627251370399374,0.55,0.15786998942047728,95,173,268
2917,2011,7,10,11,3,0,0,1,0.7755102040816326,0.7966215460342321,0.55,0.22804749030210414,110,177,287
2918,2011,7,10,12,3,0,0,1,0.8163265306122448,0.8305179550285268,0.46,0.33337251675091106,133,244,377
2919,2011,7,10,13,3,0,0,1,0.7959183673469387,0.7966215460342321,0.46,0.35088750440813454,139,228,367
2920,2011,7,10,14,3,0,0,1,0.8163265306122448,0.8135138158630719,0.41,0.38603502997531447,122,227,349
2921,2011,7,10,15,3,0,0,1,0.836734693877551,0.8135138158630719,0.39,0.33337251675091106,142,219,361
2922,2011,7,10,16,3,0,0,1,0.836734693877551,0.8305179550285268,0.41,0.33337251675091106,128,244,372
2923,2011,7,10,17,3,0,0,1,0.836734693877551,0.8135138158630719,0.36,0.2631950158692841,146,217,363
2924,2011,7,10,18,3,0,0,1,0.8163265306122448,0.8135138158630719,0.43,0.33337251675091106,141,222,363
2925,2011,7,10,19,3,0,0,1,0.7959183673469387,0.8135138158630719,0.49,0.38603502997531447,120,183,303
2926,2011,7,10,20,3,0,0,1,0.7551020408163265,0.7627251370399374,0.55,0.22804749030210414,101,167,268
2927,2011,7,10,21,3,0,0,1,0.7346938775510204,0.7457209978744828,0.62,0.2982249911837311,65,162,227
2928,2011,7,10,22,3,0,0,1,0.7346938775510204,0.7627251370399374,0.66,0.2631950158692841,56,87,143
2929,2011,7,10,23,3,0,0,1,0.7142857142857143,0.7457209978744828,0.66,0.2982249911837311,19,53,72
2930,2011,7,11,0,3,0,1,1,0.6938775510204082,0.711824588880188,0.65,0.22804749030210414,10,25,35
2931,2011,7,11,1,3,0,1,1,0.6938775510204082,0.711824588880188,0.61,0.33337251675091106,5,5,10
2932,2011,7,11,2,3,0,1,1,0.6938775510204082,0.711824588880188,0.61,0.2631950158692841,8,4,12
2933,2011,7,11,3,3,0,1,1,0.673469387755102,0.694932319051348,0.65,0.19301751498765723,2,8,10
2934,2011,7,11,4,3,0,1,1,0.6530612244897959,0.6779281798858932,0.74,0.2631950158692841,0,4,4
2935,2011,7,11,5,3,0,1,1,0.6530612244897959,0.6779281798858932,0.74,0.15786998942047728,5,21,26
2936,2011,7,11,6,3,0,1,1,0.673469387755102,0.694932319051348,0.74,0.22804749030210414,19,102,121
2937,2011,7,11,7,3,0,1,1,0.6938775510204082,0.7288287280456427,0.74,0.2982249911837311,28,289,317
2938,2011,7,11,8,3,0,1,1,0.7346938775510204,0.7627251370399374,0.66,0.33337251675091106,35,385,420
2939,2011,7,11,9,3,0,1,1,0.7755102040816326,0.8135138158630719,0.59,0.35088750440813454,41,167,208
2940,2011,7,11,10,3,0,1,1,0.7959183673469387,0.8305179550285268,0.55,0.42106500528976143,44,73,117
2941,2011,7,11,11,3,0,1,1,0.8163265306122448,0.8644143640228215,0.56,0.35088750440813454,39,89,128
2942,2011,7,11,12,3,0,1,1,0.836734693877551,0.8813066338516613,0.53,0.33337251675091106,40,108,148
2943,2011,7,11,13,3,0,1,1,0.8571428571428571,0.8983107730171159,0.5,0.2982249911837311,22,119,141
2944,2011,7,11,14,3,0,1,1,0.8571428571428571,0.915203042845956,0.53,0.33337251675091106,40,94,134
2945,2011,7,11,15,3,0,1,1,0.8571428571428571,0.9322071820114106,0.56,0.4912425061713883,38,108,146
2946,2011,7,11,16,3,0,1,1,0.8571428571428571,0.9322071820114106,0.56,0.4562125308569414,57,182,239
2947,2011,7,11,17,3,0,1,1,0.8571428571428571,0.9322071820114106,0.56,0.4912425061713883,59,455,514
2948,2011,7,11,18,3,0,1,1,0.8571428571428571,0.915203042845956,0.53,0.4562125308569414,57,415,472
2949,2011,7,11,19,3,0,1,1,0.836734693877551,0.915203042845956,0.59,0.38603502997531447,80,293,373
2950,2011,7,11,20,3,0,1,1,0.7142857142857143,0.7627251370399374,0.74,0.4912425061713883,42,194,236
2951,2011,7,11,21,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.4912425061713883,21,109,130
2952,2011,7,11,22,3,0,1,1,0.7142857142857143,0.7627251370399374,0.74,0.15786998942047728,20,70,90
2953,2011,7,11,23,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.15786998942047728,11,44,55
2954,2011,7,12,0,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.15786998942047728,3,19,22
2955,2011,7,12,1,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.10532502644880687,6,8,14
2956,2011,7,12,2,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.12284001410603033,2,7,9
2957,2011,7,12,3,3,0,1,2,0.6938775510204082,0.7288287280456427,0.79,0.0,2,6,8
2958,2011,7,12,4,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.19301751498765723,0,6,6
2959,2011,7,12,5,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.10532502644880687,4,21,25
2960,2011,7,12,6,3,0,1,1,0.7346938775510204,0.7457209978744828,0.58,0.2631950158692841,13,102,115
2961,2011,7,12,7,3,0,1,1,0.7551020408163265,0.7627251370399374,0.55,0.22804749030210414,29,301,330
2962,2011,7,12,8,3,0,1,1,0.7551020408163265,0.7796174068687772,0.58,0.2631950158692841,35,382,417
2963,2011,7,12,9,3,0,1,1,0.7755102040816326,0.7966215460342321,0.55,0.5789349947102387,27,149,176
2964,2011,7,12,10,3,0,1,1,0.8163265306122448,0.8474102248573666,0.52,0.19301751498765723,38,85,123
2965,2011,7,12,11,3,0,1,1,0.8163265306122448,0.8474102248573666,0.52,0.19301751498765723,39,86,125
2966,2011,7,12,12,3,0,1,1,0.8571428571428571,0.8644143640228215,0.44,0.35088750440813454,38,125,163
2967,2011,7,12,13,3,0,1,1,0.8571428571428571,0.8813066338516613,0.47,0.2631950158692841,32,104,136
2968,2011,7,12,14,3,0,1,1,0.8979591836734694,0.9322071820114106,0.42,0.35088750440813454,33,91,124
2969,2011,7,12,15,3,0,1,1,0.8979591836734694,0.9322071820114106,0.42,0.42106500528976143,37,111,148
2970,2011,7,12,16,3,0,1,1,0.8571428571428571,0.8644143640228215,0.44,0.33337251675091106,25,177,202
2971,2011,7,12,17,3,0,1,1,0.8775510204081632,0.8983107730171159,0.44,0.33337251675091106,48,380,428
2972,2011,7,12,18,3,0,1,1,0.8571428571428571,0.8813066338516613,0.47,0.35088750440813454,39,472,511
2973,2011,7,12,19,3,0,1,1,0.836734693877551,0.8305179550285268,0.44,0.33337251675091106,42,295,337
2974,2011,7,12,20,3,0,1,1,0.8163265306122448,0.8135138158630719,0.43,0.22804749030210414,57,251,308
2975,2011,7,12,21,3,0,1,1,0.8163265306122448,0.8135138158630719,0.43,0.12284001410603033,49,209,258
2976,2011,7,12,22,3,0,1,1,0.7959183673469387,0.7966215460342321,0.46,0.15786998942047728,44,150,194
2977,2011,7,12,23,3,0,1,1,0.7755102040816326,0.7796174068687772,0.52,0.0,20,59,79
2978,2011,7,13,0,3,0,1,1,0.7551020408163265,0.7796174068687772,0.62,0.0,9,37,46
2979,2011,7,13,1,3,0,1,1,0.7551020408163265,0.7627251370399374,0.55,0.0,1,11,12
2980,2011,7,13,2,3,0,1,1,0.7551020408163265,0.7627251370399374,0.55,0.0,2,3,5
2981,2011,7,13,3,3,0,1,1,0.7346938775510204,0.7457209978744828,0.58,0.22804749030210414,0,4,4
2982,2011,7,13,4,3,0,1,1,0.7346938775510204,0.7457209978744828,0.58,0.2982249911837311,0,5,5
2983,2011,7,13,5,3,0,1,1,0.7346938775510204,0.7457209978744828,0.58,0.22804749030210414,4,22,26
2984,2011,7,13,6,3,0,1,1,0.7346938775510204,0.7457209978744828,0.58,0.19301751498765723,18,103,121
2985,2011,7,13,7,3,0,1,1,0.7551020408163265,0.7627251370399374,0.55,0.2982249911837311,32,281,313
2986,2011,7,13,8,3,0,1,1,0.7959183673469387,0.8135138158630719,0.49,0.2982249911837311,31,418,449
2987,2011,7,13,9,3,0,1,1,0.8163265306122448,0.8135138158630719,0.41,0.22804749030210414,23,163,186
2988,2011,7,13,10,3,0,1,1,0.8163265306122448,0.8305179550285268,0.46,0.22804749030210414,33,80,113
2989,2011,7,13,11,3,0,1,1,0.836734693877551,0.8135138158630719,0.39,0.19301751498765723,55,110,165
2990,2011,7,13,12,3,0,1,1,0.836734693877551,0.8305179550285268,0.41,0.33337251675091106,40,134,174
2991,2011,7,13,13,3,0,1,3,0.8163265306122448,0.8305179550285268,0.46,0.15786998942047728,39,119,158
2992,2011,7,13,14,3,0,1,3,0.8163265306122448,0.8305179550285268,0.46,0.15786998942047728,27,89,116
2993,2011,7,13,15,3,0,1,3,0.6326530612244897,0.6101353618973039,0.94,0.15786998942047728,13,33,46
2994,2011,7,13,16,3,0,1,2,0.6530612244897959,0.6440317708915986,0.89,0.0,23,118,141
2995,2011,7,13,17,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.0,70,418,488
2996,2011,7,13,18,3,0,1,1,0.7142857142857143,0.7627251370399374,0.79,0.15786998942047728,51,412,463
2997,2011,7,13,19,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.12284001410603033,79,340,419
2998,2011,7,13,20,3,0,1,1,0.6938775510204082,0.7288287280456427,0.84,0.19301751498765723,61,281,342
2999,2011,7,13,21,3,0,1,1,0.6938775510204082,0.7288287280456427,0.79,0.12284001410603033,56,194,250
3000,2011,7,13,22,3,0,1,1,0.673469387755102,0.694932319051348,0.83,0.22804749030210414,48,136,184
3001,2011,7,13,23,3,0,1,1,0.6530612244897959,0.6610359100570533,0.83,0.2982249911837311,33,83,116
3002,2011,7,14,0,3,0,1,1,0.6530612244897959,0.6779281798858932,0.69,0.35088750440813454,14,32,46
3003,2011,7,14,1,3,0,1,1,0.6530612244897959,0.6779281798858932,0.61,0.2982249911837311,4,21,25
3004,2011,7,14,2,3,0,1,1,0.6326530612244897,0.6779281798858932,0.57,0.35088750440813454,3,7,10
3005,2011,7,14,3,3,0,1,1,0.6122448979591837,0.6779281798858932,0.57,0.35088750440813454,1,5,6
3006,2011,7,14,4,3,0,1,1,0.6122448979591837,0.6779281798858932,0.53,0.2982249911837311,0,6,6
3007,2011,7,14,5,3,0,1,1,0.5918367346938775,0.6779281798858932,0.56,0.2631950158692841,6,22,28
3008,2011,7,14,6,3,0,1,1,0.5918367346938775,0.6610359100570533,0.6,0.2631950158692841,14,116,130
3009,2011,7,14,7,3,0,1,1,0.6122448979591837,0.6779281798858932,0.53,0.2982249911837311,23,311,334
3010,2011,7,14,8,3,0,1,1,0.6326530612244897,0.6779281798858932,0.5,0.42106500528976143,53,433,486
3011,2011,7,14,9,3,0,1,1,0.673469387755102,0.694932319051348,0.47,0.33337251675091106,29,195,224
3012,2011,7,14,10,3,0,1,1,0.6938775510204082,0.694932319051348,0.42,0.2982249911837311,32,95,127
3013,2011,7,14,11,3,0,1,1,0.7142857142857143,0.711824588880188,0.37,0.2631950158692841,38,110,148
3014,2011,7,14,12,3,0,1,1,0.7346938775510204,0.711824588880188,0.35,0.2982249911837311,51,172,223
3015,2011,7,14,13,3,0,1,1,0.7551020408163265,0.7288287280456427,0.33,0.38603502997531447,39,138,177
3016,2011,7,14,14,3,0,1,1,0.7346938775510204,0.711824588880188,0.35,0.33337251675091106,49,129,178
3017,2011,7,14,15,3,0,1,1,0.7551020408163265,0.7288287280456427,0.33,0.35088750440813454,42,138,180
3018,2011,7,14,16,3,0,1,1,0.7551020408163265,0.7288287280456427,0.33,0.15786998942047728,43,231,274
3019,2011,7,14,17,3,0,1,1,0.7346938775510204,0.711824588880188,0.37,0.15786998942047728,78,517,595
3020,2011,7,14,18,3,0,1,1,0.7142857142857143,0.711824588880188,0.42,0.22804749030210414,94,484,578
3021,2011,7,14,19,3,0,1,1,0.7142857142857143,0.711824588880188,0.39,0.2631950158692841,67,333,400
3022,2011,7,14,20,3,0,1,1,0.6938775510204082,0.694932319051348,0.42,0.2631950158692841,81,267,348
3023,2011,7,14,21,3,0,1,1,0.6530612244897959,0.6779281798858932,0.5,0.15786998942047728,58,203,261
3024,2011,7,14,22,3,0,1,1,0.6326530612244897,0.6779281798858932,0.57,0.10532502644880687,42,134,176
3025,2011,7,14,23,3,0,1,1,0.6326530612244897,0.6610359100570533,0.65,0.2982249911837311,27,97,124
3026,2011,7,15,0,3,0,1,1,0.6122448979591837,0.6440317708915986,0.73,0.2631950158692841,23,57,80
3027,2011,7,15,1,3,0,1,1,0.6122448979591837,0.6440317708915986,0.73,0.22804749030210414,7,13,20
3028,2011,7,15,2,3,0,1,1,0.5918367346938775,0.6271395010627586,0.78,0.19301751498765723,16,22,38
3029,2011,7,15,3,3,0,1,1,0.5918367346938775,0.6440317708915986,0.73,0.22804749030210414,1,6,7
3030,2011,7,15,4,3,0,1,1,0.5918367346938775,0.6440317708915986,0.73,0.19301751498765723,2,8,10
3031,2011,7,15,5,3,0,1,1,0.5918367346938775,0.6440317708915986,0.73,0.15786998942047728,7,16,23
3032,2011,7,15,6,3,0,1,2,0.5918367346938775,0.6440317708915986,0.73,0.12284001410603033,12,108,120
3033,2011,7,15,7,3,0,1,1,0.6326530612244897,0.6610359100570533,0.65,0.12284001410603033,17,257,274
3034,2011,7,15,8,3,0,1,1,0.6326530612244897,0.6610359100570533,0.65,0.2982249911837311,50,514,564
3035,2011,7,15,9,3,0,1,1,0.673469387755102,0.694932319051348,0.54,0.22804749030210414,31,176,207
3036,2011,7,15,10,3,0,1,2,0.6530612244897959,0.6779281798858932,0.61,0.19301751498765723,59,107,166
3037,2011,7,15,11,3,0,1,1,0.6938775510204082,0.711824588880188,0.54,0.15786998942047728,73,137,210
3038,2011,7,15,12,3,0,1,1,0.6938775510204082,0.711824588880188,0.48,0.22804749030210414,61,177,238
3039,2011,7,15,13,3,0,1,1,0.6938775510204082,0.711824588880188,0.54,0.22804749030210414,85,162,247
3040,2011,7,15,14,3,0,1,1,0.6938775510204082,0.711824588880188,0.51,0.22804749030210414,105,160,265
3041,2011,7,15,15,3,0,1,1,0.7142857142857143,0.711824588880188,0.45,0.19301751498765723,74,163,237
3042,2011,7,15,16,3,0,1,1,0.7142857142857143,0.7288287280456427,0.51,0.22804749030210414,96,265,361
3043,2011,7,15,17,3,0,1,1,0.7346938775510204,0.7288287280456427,0.42,0.2982249911837311,104,483,587
3044,2011,7,15,18,3,0,1,1,0.7142857142857143,0.711824588880188,0.45,0.2631950158692841,102,394,496
3045,2011,7,15,19,3,0,1,1,0.6938775510204082,0.694932319051348,0.45,0.2631950158692841,114,280,394
3046,2011,7,15,20,3,0,1,1,0.6938775510204082,0.711824588880188,0.51,0.2631950158692841,92,251,343
3047,2011,7,15,21,3,0,1,1,0.6530612244897959,0.6779281798858932,0.54,0.12284001410603033,75,186,261
3048,2011,7,15,22,3,0,1,1,0.6530612244897959,0.6779281798858932,0.57,0.2631950158692841,71,152,223
3049,2011,7,15,23,3,0,1,1,0.6326530612244897,0.6779281798858932,0.61,0.19301751498765723,41,126,167
3050,2011,7,16,0,3,0,0,1,0.6122448979591837,0.6610359100570533,0.65,0.22804749030210414,42,68,110
3051,2011,7,16,1,3,0,0,1,0.5918367346938775,0.6440317708915986,0.69,0.12284001410603033,24,51,75
3052,2011,7,16,2,3,0,0,1,0.5918367346938775,0.6440317708915986,0.73,0.15786998942047728,10,48,58
3053,2011,7,16,3,3,0,0,1,0.5918367346938775,0.6271395010627586,0.78,0.15786998942047728,6,20,26
3054,2011,7,16,4,3,0,0,1,0.5918367346938775,0.6440317708915986,0.73,0.10532502644880687,9,7,16
3055,2011,7,16,5,3,0,0,1,0.5714285714285715,0.5932430920684639,0.78,0.10532502644880687,4,6,10
3056,2011,7,16,6,3,0,0,1,0.5918367346938775,0.6271395010627586,0.78,0.19301751498765723,16,21,37
3057,2011,7,16,7,3,0,0,1,0.6122448979591837,0.6440317708915986,0.73,0.15786998942047728,14,38,52
3058,2011,7,16,8,3,0,0,1,0.6530612244897959,0.6779281798858932,0.65,0.19301751498765723,37,90,127
3059,2011,7,16,9,3,0,0,1,0.6938775510204082,0.711824588880188,0.54,0.2631950158692841,72,150,222
3060,2011,7,16,10,3,0,0,1,0.7142857142857143,0.7288287280456427,0.54,0.22804749030210414,114,208,322
3061,2011,7,16,11,3,0,0,1,0.7346938775510204,0.7288287280456427,0.48,0.2631950158692841,171,225,396
3062,2011,7,16,12,3,0,0,1,0.7551020408163265,0.7457209978744828,0.43,0.33337251675091106,187,276,463
3063,2011,7,16,13,3,0,0,1,0.7551020408163265,0.7457209978744828,0.45,0.35088750440813454,221,276,497
3064,2011,7,16,14,3,0,0,1,0.7346938775510204,0.7288287280456427,0.45,0.35088750440813454,201,232,433
3065,2011,7,16,15,3,0,0,1,0.7551020408163265,0.7457209978744828,0.45,0.38603502997531447,205,223,428
3066,2011,7,16,16,3,0,0,1,0.7551020408163265,0.7457209978744828,0.45,0.33337251675091106,183,242,425
3067,2011,7,16,17,3,0,0,1,0.7551020408163265,0.7457209978744828,0.45,0.2631950158692841,234,241,475
3068,2011,7,16,18,3,0,0,1,0.7551020408163265,0.7457209978744828,0.45,0.33337251675091106,185,243,428
3069,2011,7,16,19,3,0,0,1,0.7346938775510204,0.7457209978744828,0.48,0.22804749030210414,164,242,406
3070,2011,7,16,20,3,0,0,1,0.7142857142857143,0.7288287280456427,0.51,0.2631950158692841,108,188,296
3071,2011,7,16,21,3,0,0,1,0.6938775510204082,0.711824588880188,0.58,0.2631950158692841,85,167,252
3072,2011,7,16,22,3,0,0,1,0.6938775510204082,0.711824588880188,0.65,0.33337251675091106,65,136,201
3073,2011,7,16,23,3,0,0,1,0.673469387755102,0.694932319051348,0.61,0.2631950158692841,61,107,168
3074,2011,7,17,0,3,0,0,1,0.6530612244897959,0.6779281798858932,0.65,0.2631950158692841,34,91,125
3075,2011,7,17,1,3,0,0,1,0.6326530612244897,0.6610359100570533,0.69,0.22804749030210414,16,86,102
3076,2011,7,17,2,3,0,0,1,0.6326530612244897,0.6610359100570533,0.69,0.2631950158692841,28,66,94
3077,2011,7,17,3,3,0,0,1,0.6326530612244897,0.6610359100570533,0.69,0.2631950158692841,21,26,47
3078,2011,7,17,4,3,0,0,1,0.6122448979591837,0.6440317708915986,0.73,0.19301751498765723,4,6,10
3079,2011,7,17,5,3,0,0,1,0.6326530612244897,0.6610359100570533,0.69,0.2631950158692841,4,8,12
3080,2011,7,17,6,3,0,0,1,0.6122448979591837,0.6440317708915986,0.73,0.19301751498765723,10,11,21
3081,2011,7,17,7,3,0,0,1,0.6326530612244897,0.6610359100570533,0.73,0.19301751498765723,20,30,50
3082,2011,7,17,8,3,0,0,1,0.673469387755102,0.694932319051348,0.65,0.2631950158692841,45,73,118
3083,2011,7,17,9,3,0,0,1,0.7142857142857143,0.7288287280456427,0.58,0.2631950158692841,74,110,184
3084,2011,7,17,10,3,0,0,1,0.7346938775510204,0.7457209978744828,0.6,0.2631950158692841,127,177,304
3085,2011,7,17,11,3,0,0,1,0.7551020408163265,0.7627251370399374,0.55,0.33337251675091106,147,244,391
3086,2011,7,17,12,3,0,0,1,0.7551020408163265,0.7627251370399374,0.55,0.33337251675091106,177,243,420
3087,2011,7,17,13,3,0,0,1,0.7959183673469387,0.8135138158630719,0.49,0.35088750440813454,200,272,472
3088,2011,7,17,14,3,0,0,1,0.7959183673469387,0.8135138158630719,0.49,0.42106500528976143,168,262,430
3089,2011,7,17,15,3,0,0,1,0.8163265306122448,0.8135138158630719,0.43,0.35088750440813454,129,195,324
3090,2011,7,17,16,3,0,0,1,0.7959183673469387,0.7966215460342321,0.46,0.35088750440813454,129,188,317
3091,2011,7,17,17,3,0,0,1,0.7959183673469387,0.8135138158630719,0.49,0.4562125308569414,133,236,369
3092,2011,7,17,18,3,0,0,1,0.7959183673469387,0.7966215460342321,0.46,0.35088750440813454,147,243,390
3093,2011,7,17,19,3,0,0,1,0.7551020408163265,0.7627251370399374,0.55,0.33337251675091106,145,234,379
3094,2011,7,17,20,3,0,0,1,0.7551020408163265,0.7796174068687772,0.58,0.2982249911837311,85,177,262
3095,2011,7,17,21,3,0,0,1,0.7346938775510204,0.7457209978744828,0.62,0.2631950158692841,59,148,207
3096,2011,7,17,22,3,0,0,1,0.7142857142857143,0.7457209978744828,0.66,0.2631950158692841,65,116,181
3097,2011,7,17,23,3,0,0,1,0.6938775510204082,0.7288287280456427,0.74,0.15786998942047728,39,54,93
3098,2011,7,18,0,3,0,1,1,0.6938775510204082,0.7288287280456427,0.74,0.15786998942047728,21,30,51
3099,2011,7,18,1,3,0,1,1,0.6938775510204082,0.7288287280456427,0.74,0.2631950158692841,17,8,25
3100,2011,7,18,2,3,0,1,1,0.6530612244897959,0.6610359100570533,0.83,0.2631950158692841,2,8,10
3101,2011,7,18,3,3,0,1,1,0.6530612244897959,0.6610359100570533,0.78,0.22804749030210414,3,4,7
3102,2011,7,18,4,3,0,1,1,0.6326530612244897,0.6440317708915986,0.78,0.19301751498765723,1,3,4
3103,2011,7,18,5,3,0,1,1,0.6326530612244897,0.6440317708915986,0.78,0.12284001410603033,2,15,17
3104,2011,7,18,6,3,0,1,1,0.6326530612244897,0.6271395010627586,0.83,0.12284001410603033,10,95,105
3105,2011,7,18,7,3,0,1,1,0.673469387755102,0.694932319051348,0.74,0.2631950158692841,22,255,277
3106,2011,7,18,8,3,0,1,1,0.6938775510204082,0.711824588880188,0.7,0.22804749030210414,18,329,347
3107,2011,7,18,9,3,0,1,1,0.7346938775510204,0.7627251370399374,0.67,0.2631950158692841,33,170,203
3108,2011,7,18,10,3,0,1,1,0.7551020408163265,0.7796174068687772,0.62,0.22804749030210414,52,78,130
3109,2011,7,18,11,3,0,1,1,0.7959183673469387,0.8305179550285268,0.55,0.10532502644880687,42,99,141
3110,2011,7,18,12,3,0,1,1,0.7959183673469387,0.8474102248573666,0.59,0.22804749030210414,39,126,165
3111,2011,7,18,13,3,0,1,1,0.8163265306122448,0.8644143640228215,0.56,0.2982249911837311,27,125,152
3112,2011,7,18,14,3,0,1,1,0.8163265306122448,0.8644143640228215,0.56,0.38603502997531447,32,106,138
3113,2011,7,18,15,3,0,1,1,0.836734693877551,0.8813066338516613,0.53,0.38603502997531447,53,111,164
3114,2011,7,18,16,3,0,1,1,0.836734693877551,0.8813066338516613,0.53,0.33337251675091106,45,220,265
3115,2011,7,18,17,3,0,1,1,0.836734693877551,0.8644143640228215,0.49,0.38603502997531447,72,473,545
3116,2011,7,18,18,3,0,1,1,0.8163265306122448,0.8474102248573666,0.49,0.42106500528976143,80,478,558
3117,2011,7,18,19,3,0,1,1,0.7959183673469387,0.8305179550285268,0.55,0.2631950158692841,63,335,398
3118,2011,7,18,20,3,0,1,1,0.7755102040816326,0.8135138158630719,0.59,0.2631950158692841,91,232,323
3119,2011,7,18,21,3,0,1,1,0.7346938775510204,0.7627251370399374,0.66,0.22804749030210414,48,154,202
3120,2011,7,18,22,3,0,1,1,0.7551020408163265,0.7966215460342321,0.66,0.2631950158692841,36,104,140
3121,2011,7,18,23,3,0,1,1,0.7346938775510204,0.7627251370399374,0.66,0.19301751498765723,32,59,91
3122,2011,7,19,0,3,0,1,1,0.7346938775510204,0.7627251370399374,0.66,0.12284001410603033,25,26,51
3123,2011,7,19,1,3,0,1,2,0.7346938775510204,0.7627251370399374,0.66,0.15786998942047728,7,6,13
3124,2011,7,19,2,3,0,1,1,0.7142857142857143,0.7457209978744828,0.7,0.19301751498765723,9,4,13
3125,2011,7,19,3,3,0,1,1,0.7142857142857143,0.7457209978744828,0.7,0.19301751498765723,2,1,3
3126,2011,7,19,4,3,0,1,1,0.7142857142857143,0.7457209978744828,0.7,0.15786998942047728,1,4,5
3127,2011,7,19,5,3,0,1,2,0.6938775510204082,0.7288287280456427,0.74,0.12284001410603033,0,19,19
3128,2011,7,19,6,3,0,1,2,0.7142857142857143,0.7627251370399374,0.74,0.12284001410603033,8,126,134
3129,2011,7,19,7,3,0,1,2,0.7346938775510204,0.7627251370399374,0.7,0.19301751498765723,28,287,315
3130,2011,7,19,8,3,0,1,2,0.7551020408163265,0.7966215460342321,0.7,0.19301751498765723,31,381,412
3131,2011,7,19,9,3,0,1,2,0.7959183673469387,0.8644143640228215,0.63,0.15786998942047728,22,177,199
3132,2011,7,19,10,3,0,1,2,0.8163265306122448,0.8644143640228215,0.56,0.19301751498765723,29,112,141
3133,2011,7,19,11,3,0,1,1,0.8163265306122448,0.8813066338516613,0.59,0.0,29,98,127
3134,2011,7,19,12,3,0,1,1,0.836734693877551,0.8983107730171159,0.56,0.10532502644880687,26,127,153
3135,2011,7,19,13,3,0,1,1,0.8571428571428571,0.915203042845956,0.53,0.12284001410603033,33,139,172
3136,2011,7,19,14,3,0,1,1,0.8571428571428571,0.8983107730171159,0.5,0.22804749030210414,41,111,152
3137,2011,7,19,15,3,0,1,1,0.8775510204081632,0.8983107730171159,0.44,0.22804749030210414,48,110,158
3138,2011,7,19,16,3,0,1,1,0.8979591836734694,0.9322071820114106,0.42,0.35088750440813454,61,216,277
3139,2011,7,19,17,3,0,1,1,0.7959183673469387,0.8813066338516613,0.66,0.0,68,445,513
3140,2011,7,19,18,3,0,1,1,0.7959183673469387,0.8813066338516613,0.66,0.15786998942047728,80,450,530
3141,2011,7,19,19,3,0,1,1,0.7551020408163265,0.8135138158630719,0.75,0.22804749030210414,54,334,388
3142,2011,7,19,20,3,0,1,1,0.7346938775510204,0.7966215460342321,0.74,0.10532502644880687,48,229,277
